geo_level,geography,year,e_pop_num,e_inc_num,e_inc_100k,c_newinc,c_newinc_100k,c_cdr,coverage_gap_pct,coverage_gap_pct_nonnegative,notification_gap_num,notification_gap_num_nonnegative,notification_gap_pct,e_mort_num,e_mort_100k,case_fatality_pct,e_inc_tbhiv_num,e_inc_tbhiv_100k,e_mort_tbhiv_num,e_mort_tbhiv_100k,hiv_incidence_share_pct,e_inc_rr_num,rr_incidence_share_pct,mortality_excluding_hiv_num
Global,Global,2013,7263424382.0,11274447.0,155.2221983330617,5732020.0,78.91622048416887,50.84080842279892,49.15919157720108,49.15919157720108,5542427.0,5542427.0,49.159191577201085,1880447.0,25.889262434672926,16.67884021273948,1383025.0,19.040949933028433,503760.0,6.935571618924028,12.266898766742173,,,1376663.0
Global,Global,2014,7353159458.0,11161918.0,151.79757849336715,6067033.0,82.50919940814372,54.35475336765598,45.64524663234402,45.64524663234402,5094885.0,5094885.0,45.64524663234401,1808203.0,24.59083078951502,16.199751691420776,1292585.0,17.57863415560381,449280.0,6.110026615990191,11.580312630857886,,,1358904.0
Global,Global,2015,7441978958.0,11015698.0,148.0210850120493,6160831.0,82.78484842230321,55.92774057531352,44.07225942468648,44.07225942468648,4854867.0,4854867.0,44.07225942468648,1731706.0,23.269428867955153,15.720347453243544,1176502.0,15.80899390659094,410893.0,5.52128677491485,10.680231066610576,591967.0,5.373849210463105,1320791.0
Global,Global,2016,7529980532.0,10759475.0,142.88848363253643,6356184.0,84.41169234088002,59.07522439524233,40.92477560475767,40.92477560475767,4403291.0,4403291.0,40.92477560475767,1649151.0,21.901132320218327,15.327430009363841,1066967.0,14.16958510670423,362913.0,4.819574213475536,9.916534031632585,550044.0,5.112182518199075,1286219.0
Global,Global,2017,7616967390.0,10610420.0,139.2997955318803,6352197.0,83.39535506400533,59.86753587511144,40.13246412488856,40.13246412488856,4258223.0,4258223.0,40.13246412488855,1566162.0,20.561490154942096,14.76060325604453,977963.0,12.839269881658245,320475.0,4.207383117075417,9.217005547377012,504539.0,4.755127506733946,1245668.0
Global,Global,2018,7701211283.0,10452823.0,135.72959649963158,6884668.0,89.39720969865515,65.86419764306733,34.13580235693267,34.13580235693267,3568155.0,3568155.0,34.135802356932665,1478186.0,19.194201349377522,14.141500339190666,924467.0,12.004176564285542,283369.0,3.679538056896601,8.844184963239117,472751.0,4.522711233128122,1194796.0
Global,Global,2019,7782588151.0,10307117.0,132.4381658134591,7121290.0,91.50285048920354,69.09099799682103,30.90900200317897,30.90900200317897,3185827.0,3185827.0,30.90900200317897,1397183.0,17.952678118017502,13.555517027700375,836834.0,10.752644027456002,246833.0,3.17160557915793,8.118991954782311,452521.0,4.390374146330153,1150332.0
Global,Global,2020,7858288486.0,10173717.0,129.46479399585635,5835712.0,74.26187025834776,57.36066768910517,42.63933231089483,42.63933231089483,4338005.0,4338005.0,42.63933231089483,1389311.0,17.679562190611083,13.655884078552608,746942.0,9.50514862531098,235474.0,2.9965049058648163,7.341879079199863,430041.0,4.226980168605044,1153820.0
Global,Global,2021,7925831530.0,10319052.0,130.19519732335266,6434672.0,81.1860809259467,62.357201029706985,37.642798970293015,37.642798970293015,3884380.0,3884380.0,37.64279897029301,1402435.0,17.694484101657405,13.590734885336367,702205.0,8.859701311365118,208288.0,2.6279640087177074,6.8049371201928235,416735.0,4.038500823525261,1194131.0
Global,Global,2022,7992938893.0,10600103.0,132.61834153746983,7486787.0,93.66751204061782,70.6293797333856,29.370620266614395,29.370620266614395,3113316.0,3113316.0,29.370620266614388,1327167.0,16.60424304209678,12.520321736496335,662625.0,8.290129686595115,170585.0,2.1341962234866294,6.251118503282468,407000.0,3.8395853323312044,1156565.0
Global,Global,2023,8063367371.0,10653626.0,132.123782903851,8186058.0,101.52158054265588,76.83823329258978,23.161766707410223,23.161766707410223,2467568.0,2467568.0,23.161766707410226,1241137.0,15.392291370274961,11.649902108446458,645203.0,8.001657004001586,156181.0,1.936920306542238,6.056182186234057,406270.0,3.813443422924739,1084942.0
Global,Global,2024,8133696697.0,10553581.0,129.75134668953837,8329390.0,102.40595771258818,78.92477444385939,21.07522555614061,21.07522555614061,2224191.0,2224191.0,21.075225556140612,1198800.0,14.738685798822086,11.359177515196027,617745.0,7.594886101762887,149041.0,1.8323894478997684,5.8534160111150895,391916.0,3.7135830956336053,1049744.0
WHO region,Africa,2000,669373202.0,2397950.0,358.23812379032165,794464.0,118.68775111197236,33.130966033486935,66.86903396651306,66.86903396651306,1603486.0,1603486.0,66.86903396651306,985796.0,147.27150669530388,41.109948080652224,1199177.0,179.14923938051527,578375.0,86.40546085082146,50.008423862048836,,,407419.0
WHO region,Africa,2001,686929065.0,2500709.0,364.04180976095404,877332.0,127.71799079428965,35.08333036750778,64.91666963249222,64.91666963249222,1623377.0,1623377.0,64.91666963249223,980618.0,142.75389555688693,39.21359902331699,1164867.0,169.576024563759,569857.0,82.95718277694364,46.58146949525115,,,410759.0
WHO region,Africa,2002,705069002.0,2616629.0,371.1167265299801,1004874.0,142.52136984459287,38.40338083847576,61.59661916152424,61.59661916152424,1611755.0,1611755.0,61.59661916152424,962257.0,136.47699689965947,36.7746822342793,1152597.0,163.47293622759491,539733.0,76.55037995841434,44.0489270737273,,,422521.0
WHO region,Africa,2003,723816549.0,2750680.0,380.0244694322401,1092769.0,150.97319914966465,39.72723108467724,60.27276891532276,60.27276891532276,1657911.0,1657911.0,60.27276891532276,979172.0,135.2790291065865,35.59745226634868,1170009.0,161.64441136589707,538612.0,74.41277776034933,42.535264007445434,,,440560.0
WHO region,Africa,2004,743245233.0,2847128.0,383.0671053896958,1179912.0,158.7513713660105,41.44218314034353,58.55781685965647,58.55781685965647,1667216.0,1667216.0,58.55781685965646,979120.0,131.7357927810618,34.389742926907395,1193756.0,160.6140136522073,534142.0,71.86618578689223,41.92842752415768,,,444978.0
WHO region,Africa,2005,763312901.0,2922584.0,382.8815150603619,1188876.0,155.75211665392774,40.6789334369859,59.3210665630141,59.3210665630141,1733708.0,1733708.0,59.3210665630141,1017700.0,133.32671289411365,34.8219247077244,1234643.0,161.74795400189365,565813.0,74.12595794709357,42.244910668093716,,,451885.0
WHO region,Africa,2006,783983947.0,2981587.0,380.31225147011844,1244707.0,158.76689883294256,41.746459184320294,58.253540815679706,58.253540815679706,1736880.0,1736880.0,58.253540815679706,1025365.0,130.78903004630016,34.38990711993311,1292073.0,164.80860417413624,578461.0,73.7848016166076,43.33507625301559,,,446903.0
WHO region,Africa,2007,805315066.0,3011587.0,373.9638220055354,1265461.0,157.13862231406458,42.019739094371175,57.980260905628825,57.980260905628825,1746126.0,1746126.0,57.980260905628825,1005493.0,124.85709537191248,33.387479757350526,1226623.0,152.3159135830696,535797.0,66.53259359238164,40.73012003305898,,,469695.0
WHO region,Africa,2008,827405198.0,3007886.0,363.53240314064357,1334773.0,161.3203546734305,44.37578418862949,55.62421581137051,55.62421581137051,1673113.0,1673113.0,55.62421581137051,983780.0,118.89942223930771,32.70669167647976,1238538.0,149.68941493161853,530646.0,64.13375227550843,41.17636107219489,,,453132.0
WHO region,Africa,2009,850101797.0,3029185.0,356.33203113908957,1380863.0,162.43501717947785,45.585297695584785,54.414702304415215,54.414702304415215,1648322.0,1648322.0,54.41470230441522,973948.0,114.56839680107159,32.15214653446389,1249879.0,147.0269801111831,530620.0,62.41840705107932,41.2612303309306,,,443325.0
WHO region,Africa,2010,873470209.0,3017507.0,345.4619251931465,1380530.0,158.0511831743537,45.75068094291082,54.24931905708918,54.24931905708918,1636977.0,1636977.0,54.24931905708918,884427.0,101.25439779022847,29.309857441921427,1195800.0,136.90220773173502,442463.0,50.6557631205943,39.628739883619154,,,441964.0
WHO region,Africa,2011,907985254.0,3036641.0,334.4372594843924,1393544.0,153.47650128247565,45.890969660226546,54.109030339773454,54.109030339773454,1643097.0,1643097.0,54.109030339773454,890650.0,98.09080005169335,29.33010520506046,1147979.0,126.4314585443697,430801.0,47.44581457707241,37.80423830146534,,,459848.0
WHO region,Africa,2012,933276627.0,3015350.0,323.0928443684254,1353513.0,145.0280614388514,44.88742600361484,55.11257399638516,55.11257399638516,1661837.0,1661837.0,55.11257399638516,850949.0,91.1786468643664,28.220571409620774,1101791.0,118.05620843004354,392009.0,42.00351628435242,36.53940670237286,,,458940.0
WHO region,Africa,2013,959035770.0,2970214.0,309.7083646838324,1337693.0,139.4831185493738,45.03692326546168,54.96307673453832,54.96307673453832,1632521.0,1632521.0,54.96307673453832,817934.0,85.28712125096231,27.53788110890326,1028931.0,107.28807331138442,357865.0,37.31508366992401,34.64164534945967,,,460067.0
WHO region,Africa,2014,985047338.0,2955463.0,300.03258584512815,1303327.0,132.31110320507256,44.09891106740297,55.90108893259703,55.90108893259703,1652136.0,1652136.0,55.90108893259702,810897.0,82.32061229122372,27.437223879980905,972100.0,98.6856126096145,331020.0,33.604476376951546,32.891631531167874,,,479877.0
WHO region,Africa,2015,1011482459.0,2897758.0,286.4862335689798,1296730.0,128.20093798581632,44.74942351983844,55.25057648016156,55.25057648016156,1601028.0,1601028.0,55.25057648016156,783744.0,77.48468527816556,27.046564965052294,885286.0,87.52361369422424,307174.0,30.368692730834596,30.550722317046493,153707.0,5.304342184544051,476569.0
WHO region,Africa,2016,1038109396.0,2786022.0,268.37460586860925,1273756.0,122.69959263522551,45.71952411000344,54.28047588999656,54.28047588999656,1512266.0,1512266.0,54.28047588999656,750846.0,72.32821539744545,26.950469163560086,806646.0,77.70337144699151,279019.0,26.877610497998035,28.95332484811678,131932.0,4.7354974224898445,471827.0
WHO region,Africa,2017,1065042354.0,2740116.0,257.27765564523264,1317346.0,123.68954108279529,48.07628582147617,51.92371417852383,51.92371417852383,1422770.0,1422770.0,51.92371417852383,710389.0,66.70053987355324,25.925508263153823,736992.0,69.19837480942095,244356.0,22.943312919178048,26.8963795693321,113445.0,4.140153190594851,466031.0
WHO region,Africa,2018,1092860461.0,2703065.0,247.33853007424338,1373957.0,125.72117383977715,50.82959529275101,49.17040470724899,49.17040470724899,1329108.0,1329108.0,49.17040470724899,662718.0,60.640678627314706,24.517279458688563,673667.0,61.64254486648502,213683.0,19.55263344457294,24.922338160569577,98416.0,3.640903936827268,449033.0
WHO region,Africa,2019,1121071316.0,2663204.0,237.55883876347434,1400425.0,124.91845790834596,52.58421810721221,47.41578189278779,47.41578189278779,1262779.0,1262779.0,47.415781892787784,629980.0,56.19446247610531,23.65496597331635,616275.0,54.97197111410172,192233.0,17.147258810071992,23.140360257794747,85541.0,3.211958227758745,437746.0
WHO region,Africa,2020,1149656148.0,2627389.0,228.53694163865768,1368778.0,119.05977299222863,52.09651102292048,47.90348897707952,47.90348897707952,1258611.0,1258611.0,47.903488977079526,614311.0,53.434324782126076,23.38104483196055,551247.0,47.94885853122059,170572.0,14.836784050321105,20.98079119612665,75918.0,2.8894845795578803,443739.0
WHO region,Africa,2021,1178471644.0,2628701.0,223.06018251551583,1479462.0,125.54073808499714,56.28110614330044,43.71889385669956,43.71889385669956,1149239.0,1149239.0,43.718893856699566,561614.0,47.65613180931149,21.36469685977979,509643.0,43.24609782464991,149602.0,12.69457782558237,19.38763670725579,68790.0,2.6168818743554327,412012.0
WHO region,Africa,2022,1207520005.0,2631746.0,217.94636851585744,1747103.0,144.6852220059079,66.38569983577443,33.61430016422557,33.61430016422557,884643.0,884643.0,33.614300164225575,478587.0,39.63387753563553,18.185151606576014,470243.0,38.94287449092821,120438.0,9.973996248617015,17.86809973302895,63748.0,2.4222702342855276,358148.0
WHO region,Africa,2023,1237685852.0,2623753.0,211.98860726736336,1882905.0,152.13109182409883,71.76380551065591,28.236194489344086,28.236194489344086,740848.0,740848.0,28.23619448934408,439664.0,35.52306906389361,16.75706516581401,458443.0,37.0403361450075,113642.0,9.181812962987639,17.472795648065958,60092.0,2.2903070525312406,326021.0
WHO region,Africa,2024,1268435639.0,2621932.0,206.70595490891913,1931539.0,152.27725716716478,73.6685390772911,26.3314609227089,26.3314609227089,690393.0,690393.0,26.331460922708906,421165.0,33.20349784022428,16.06315495596377,428876.0,33.81141201126406,107402.0,8.467280222800488,16.35725106524502,57087.0,2.177287587931342,313762.0
WHO region,Americas,2000,832419992.0,465350.0,55.9032705211626,238631.0,28.667139460052756,51.27989685183195,48.72010314816805,48.72010314816805,226719.0,226719.0,48.72010314816805,58767.0,7.059777584005936,12.628559149027613,66043.0,7.933855581882757,26357.0,3.1663103064924947,14.192113462984851,,,32399.0
WHO region,Americas,2001,842837711.0,434860.0,51.59474882585077,230514.0,27.349749185581945,53.00878443637033,46.99121556362967,46.99121556362967,204346.0,204346.0,46.99121556362967,51354.0,6.092987929914778,11.80931794140643,54207.0,6.431487259354487,22463.0,2.665163139573853,12.465391160373454,,,28881.0
WHO region,Americas,2002,853075795.0,421014.0,49.35247283625014,233727.0,27.398151649584666,55.51525602474027,44.48474397525973,44.48474397525973,187287.0,187287.0,44.484743975259725,46516.0,5.452739401661256,11.04856370572,47662.0,5.587076820061458,21070.0,2.4698860433614813,11.320763680067646,,,25437.0
WHO region,Americas,2003,863141705.0,408540.0,47.33174143172702,236318.0,27.37881840618511,57.84451950849366,42.15548049150634,42.15548049150634,172222.0,172222.0,42.15548049150634,42211.0,4.890390506620231,10.33215841778039,42297.0,4.900354108135697,18186.0,2.106954153026356,10.353208988103981,,,24010.0
WHO region,Americas,2004,873115936.0,396982.0,45.467272286735586,236868.0,27.1290432614438,59.66718894055651,40.33281105944349,40.33281105944349,160114.0,160114.0,40.3328110594435,39901.0,4.569954384614507,10.0510854396421,39786.0,4.556783166995133,16661.0,1.9082231022295761,10.022116871797714,,,23220.0
WHO region,Americas,2005,883066248.0,377405.0,42.73801663858859,230212.0,26.06961827851448,60.99866191491898,39.00133808508102,39.00133808508102,147193.0,147193.0,39.00133808508102,37570.0,4.2544939391681975,9.95482306805686,37637.0,4.262081138900011,15534.0,1.7590979199105343,9.972575880022786,,,22021.0
WHO region,Americas,2006,893032341.0,362014.0,40.537613631620985,223225.0,24.996295178967095,61.661979923428376,38.338020076571624,38.338020076571624,138789.0,138789.0,38.338020076571624,36760.0,4.116312289299274,10.15430342472943,37546.0,4.204327018880048,15475.0,1.7328599748886362,10.371422099697803,,,21270.0
WHO region,Americas,2007,903080125.0,348427.0,38.582069337424514,219722.0,24.33028852229474,63.06112901698203,36.93887098301797,36.93887098301797,128705.0,128705.0,36.938870983017964,33065.0,3.661358398292732,9.489792696892032,35295.0,3.908291083252441,12985.0,1.4378569121981286,10.129811983571882,,,20062.0
WHO region,Americas,2008,913134250.0,338910.0,37.115024433701834,222357.0,24.35096482253294,65.60945383730193,34.39054616269807,34.39054616269807,116553.0,116553.0,34.39054616269806,32506.0,3.5598270462421047,9.591336933109085,34409.0,3.768230137025306,12329.0,1.3501848167451829,10.152842937653064,,,20164.0
WHO region,Americas,2009,923055099.0,322739.0,34.96421831693928,217882.0,23.604441407240415,67.51027920393878,32.48972079606122,32.48972079606122,104857.0,104857.0,32.48972079606121,29670.0,3.2143259955059302,9.19318706447005,29178.0,3.1610247353175613,10107.0,1.094950887650099,9.040741899801388,,,19550.0
WHO region,Americas,2010,933014655.0,316412.0,33.91286495923261,215710.0,23.119679722501253,68.17377343463585,31.826226565364152,31.826226565364152,100702.0,100702.0,31.826226565364145,29670.0,3.1800143589384455,9.377014778200573,33953.0,3.6390639544670393,10103.0,1.0828340097187434,10.730629685346953,,,19550.0
WHO region,Americas,2011,942747439.0,315179.0,33.43196565289211,221188.0,23.462063204819803,70.1785334682831,29.821466531716894,29.821466531716894,93991.0,93991.0,29.821466531716894,29460.0,3.1249090457619375,9.347069443078377,37183.0,3.944110422558252,10798.0,1.1453756916543583,11.797423051662706,,,18647.0
WHO region,Americas,2012,952454974.0,306479.0,32.17779405496601,221400.0,23.245193320813083,72.23985982726387,27.76014017273613,27.76014017273613,85079.0,85079.0,27.760140172736143,28494.0,2.991637481857489,9.297211228175502,38034.0,3.993259633079516,10495.0,1.1018893581839806,12.409985676016953,,,17982.0
WHO region,Americas,2013,962077225.0,300818.0,31.267552352671064,221712.0,23.0451354879542,73.70303638745021,26.29696361254979,26.29696361254979,79106.0,79106.0,26.296963612549778,27954.0,2.9055879583886832,9.292662008257485,36156.0,3.75811827371758,9753.0,1.0137439850527592,12.019227572818115,,,18186.0
WHO region,Americas,2014,971597457.0,294413.0,30.301952509124362,218517.0,22.4904870248132,74.22124702373875,25.778752976261245,25.778752976261245,75896.0,75896.0,25.778752976261238,26391.0,2.7162483608682395,8.96393841304562,34202.0,3.5201821241489726,9005.0,0.9268241631472283,11.617014194346039,,,17372.0
WHO region,Americas,2015,980965496.0,291615.0,29.727345272498756,221695.0,22.599673577102042,76.02318124924987,23.976818750750127,23.976818750750127,69920.0,69920.0,23.976818750750134,26038.0,2.6543237357657277,8.92889597585858,32684.0,3.3318195322131903,8378.0,0.8540565426778273,11.207928261577765,12482.0,4.280301081905938,17646.0
WHO region,Americas,2016,990291326.0,293572.0,29.64501377446176,224715.0,22.691807360130305,76.54510648154456,23.454893518455435,23.454893518455435,68857.0,68857.0,23.45489351845544,26266.0,2.652350809341533,8.947038545910372,31762.0,3.207339008844353,8091.0,0.8170323002506031,10.819151690215687,12224.0,4.163884839153598,18164.0
WHO region,Americas,2017,999421640.0,298768.0,29.894089545629612,232765.0,23.289969987041705,77.90827665613452,22.091723343865482,22.091723343865482,66003.0,66003.0,22.091723343865475,25022.0,2.5036480098629843,8.375060247416055,31774.0,3.1792387445202808,7936.0,0.7940592521090498,10.635007765222513,12393.0,4.1480345954051305,17075.0
WHO region,Americas,2018,1008200206.0,305678.0,30.31917650689312,238167.0,23.62298664319059,77.91434123489424,22.085658765105762,22.085658765105762,67511.0,67511.0,22.085658765105766,25335.0,2.5128937535646565,8.288133264415496,30134.0,2.9888904823334266,7551.0,0.7489583869416507,9.858085959735408,12541.0,4.102683215671393,17770.0
WHO region,Americas,2019,1016614134.0,307084.0,30.20654442327476,240227.0,23.630106248355585,78.22843261127248,21.77156738872752,21.77156738872752,66857.0,66857.0,21.771567388727515,25508.0,2.509113256141292,8.306521993982102,31170.0,3.0660600671916294,7782.0,0.7654821765442816,10.150317177059046,12403.0,4.038960023967383,17714.0
WHO region,Americas,2020,1023188779.0,294740.0,28.806023487480015,199537.0,19.50148438834668,67.69932822148334,32.30067177851666,32.30067177851666,95203.0,95203.0,32.30067177851666,26553.0,2.5951222829037692,9.008957046888783,30062.0,2.938069749883369,8691.0,0.8494033729038775,10.199497862522902,12010.0,4.0747777702381764,17848.0
WHO region,Americas,2021,1027941239.0,309739.0,30.131975277236638,216237.0,21.035930050861595,69.8126487139172,30.1873512860828,30.1873512860828,93502.0,93502.0,30.187351286082798,28321.0,2.755118573465462,9.143504692660596,33081.0,3.218180061749619,8231.0,0.8007267037955659,10.680282431337352,12507.0,4.037915793619789,20079.0
WHO region,Americas,2022,1033596027.0,330669.0,31.99209278694335,243306.0,23.53975766588352,73.57992433521135,26.420075664788655,26.420075664788655,87363.0,87363.0,26.420075664788655,32417.0,3.136331715021192,9.803459048172039,35501.0,3.4347074749349824,7930.0,0.7672243113217772,10.736113757261794,13461.0,4.070838209811019,24476.0
WHO region,Americas,2023,1040549076.0,342764.0,32.94068563470619,266347.0,25.596774447570603,77.70565170204571,22.294348297954286,22.294348297954286,76417.0,76417.0,22.29434829795428,30244.0,2.906542391663226,8.823563734814623,36109.0,3.47018711878612,7824.0,0.7519107152616413,10.534653580889476,13875.0,4.0479746997934445,22411.0
WHO region,Americas,2024,1047516419.0,350978.0,33.50572779900264,261702.0,24.983092890308193,74.56364786396868,25.436352136031317,25.436352136031317,89276.0,89276.0,25.43635213603132,30180.0,2.8811004250235053,8.598829556268484,35829.0,3.4203759817152806,7888.0,0.7530192230810274,10.208332146174403,14166.0,4.036150413986062,22283.0
WHO region,Eastern Mediterranean,2000,500216737.0,696960.0,139.3316033725597,141748.0,28.337316510063115,20.33803948576676,79.66196051423324,79.66196051423324,555212.0,555212.0,79.66196051423324,113252.0,22.640585894669893,16.24942607897153,14339.0,2.8665574218881047,3179.0,0.6355245166456716,2.0573634067952247,,,110073.0
WHO region,Eastern Mediterranean,2001,512621800.0,713050.0,139.09864933563105,152545.0,29.757805852189666,21.393310427038777,78.60668957296122,78.60668957296122,560505.0,560505.0,78.60668957296122,113690.0,22.17814380894453,15.94418343734661,12696.0,2.4766796886125406,2942.0,0.5739123853101838,1.7805203001192063,,,110748.0
WHO region,Eastern Mediterranean,2002,525140532.0,728520.0,138.72857941957525,187326.0,35.6715942847847,25.713226816010543,74.28677318398945,74.28677318398945,541194.0,541194.0,74.28677318398947,112997.0,21.51747829664765,15.51048701476967,9694.0,1.8459820579989052,2886.0,0.5495671775721932,1.3306429473453028,,,110111.0
WHO region,Eastern Mediterranean,2003,538073050.0,737201.0,137.00760519412745,206532.0,38.383635827886195,28.01569721147964,71.98430278852035,71.98430278852035,530669.0,530669.0,71.98430278852037,113971.0,21.181324729049336,15.459962751000067,9037.0,1.6795117317249026,2785.0,0.517587714158886,1.2258529220660308,,,111186.0
WHO region,Eastern Mediterranean,2004,551604895.0,751014.0,136.15071345586952,235943.0,42.773913382331386,31.41659143504648,68.58340856495352,68.58340856495352,515071.0,515071.0,68.58340856495352,113477.0,20.57215246431053,15.109838165466954,8634.0,1.565250794230171,2791.0,0.50597810594121,1.1496456790419354,,,110686.0
WHO region,Eastern Mediterranean,2005,565544608.0,762593.0,134.84223688328402,287178.0,50.77901830159435,37.658095471634276,62.341904528365724,62.341904528365724,475415.0,475415.0,62.341904528365724,112271.0,19.851838106464626,14.722269939535243,9373.0,1.6573405293610368,3063.0,0.5416018394785934,1.2290959922265219,,,109208.0
WHO region,Eastern Mediterranean,2006,580033406.0,773007.0,133.26939310802385,323021.0,55.69006830616925,41.787590539283606,58.212409460716394,58.212409460716394,449986.0,449986.0,58.212409460716394,112445.0,19.385952401507026,14.546440071047224,14292.0,2.463996013360651,3838.0,0.6616860270975495,1.848883645296873,,,108607.0
WHO region,Eastern Mediterranean,2007,594703326.0,786979.0,132.33136012425797,379025.0,63.73345892469416,48.162022112407065,51.837977887592935,51.837977887592935,407954.0,407954.0,51.837977887592935,110117.0,18.51629126419246,13.99236828428713,12975.0,2.1817601201712464,3870.0,0.6507446369990538,1.648709813095394,,,106247.0
WHO region,Eastern Mediterranean,2008,609622941.0,789251.0,129.4654362424986,392651.0,64.40882939147791,49.74982610094887,50.25017389905113,50.25017389905113,396600.0,396600.0,50.25017389905112,105333.0,17.27838519777752,13.34594444606342,9476.0,1.5544034455881803,3560.0,0.5839675249360408,1.2006319915970964,,,101773.0
